sensor,temperature,humidity,zone,location,timestamp
{'DBC358D90370'},15.205000,46.102501,zone3,top,2024-06-21 18:30:27
{'C631F5295273'},15.670000,46.035000,zone1,bottom,2024-06-21 18:30:27
{'C571D4304234'},15.125000,46.237499,zone2,top,2024-06-21 18:40:26
{'C631F5295273'},15.515000,45.904999,zone1,bottom,2024-06-21 18:40:27
{'C631F5295273'},15.365000,46.177502,zone1,bottom,2024-06-21 18:50:27
{'C37E14567097'},15.235000,45.630001,zone3,bottom,2024-06-21 18:50:27
{'DBC358D90370'},14.865000,46.457500,zone3,top,2024-06-21 18:50:29
{'C631F5295273'},15.170000,46.889999,zone1,bottom,2024-06-21 19:00:28
{'C4D912ED63C6'},14.565000,46.959999,zone2,bottom,2024-06-21 19:00:28
{'EEC412FDCADF'},14.990000,46.847500,zone1,top,2024-06-21 19:00:30
{'EEC412FDCADF'},14.735000,47.195000,zone1,top,2024-06-21 19:10:28
{'C37E14567097'},14.710000,47.222500,zone3,bottom,2024-06-21 19:10:29
{'C571D4304234'},14.210000,48.014999,zone2,top,2024-06-21 19:20:29
{'C37E14567097'},14.510000,47.367500,zone3,bottom,2024-06-21 19:20:30
{'DBC358D90370'},13.775000,48.947498,zone3,top,2024-06-21 19:30:29
{'EEC412FDCADF'},14.045000,48.662498,zone1,top,2024-06-21 19:30:30
{'C4D912ED63C6'},13.705000,48.485001,zone2,bottom,2024-06-21 19:30:30
{'DBC358D90370'},13.470000,50.025002,zone3,top,2024-06-21 19:40:30
{'EEC412FDCADF'},13.815000,49.400002,zone1,top,2024-06-21 19:40:30
{'C571D4304234'},13.580000,49.880001,zone2,top,2024-06-21 19:40:31
{'C4D912ED63C6'},13.095000,50.517502,zone2,bottom,2024-06-21 19:50:31
{'EEC412FDCADF'},13.585000,50.465000,zone1,top,2024-06-21 19:50:31
{'C571D4304234'},13.290000,50.415001,zone2,top,2024-06-21 19:50:32
{'C37E14567097'},13.315000,50.590000,zone3,bottom,2024-06-21 20:00:31
{'C571D4304234'},12.985000,51.465000,zone2,top,2024-06-21 20:00:32
{'C631F5295273'},13.670000,50.845001,zone1,bottom,2024-06-21 20:00:32
{'C631F5295273'},13.640000,51.492500,zone1,bottom,2024-06-21 20:10:32
{'DBC358D90370'},12.510000,53.017502,zone3,top,2024-06-21 20:10:32
{'EEC412FDCADF'},13.405000,51.477501,zone1,top,2024-06-21 20:10:33
{'EEC412FDCADF'},13.155000,52.017502,zone1,top,2024-06-21 20:20:32
{'DBC358D90370'},12.420000,53.482498,zone3,top,2024-06-21 20:20:32
{'C631F5295273'},13.390000,52.294998,zone1,bottom,2024-06-21 20:20:33
{'C37E14567097'},12.665000,53.595001,zone3,bottom,2024-06-21 20:30:32
{'C4D912ED63C6'},11.820000,54.715000,zone2,bottom,2024-06-21 20:30:33
{'DBC358D90370'},12.155000,55.047501,zone3,top,2024-06-21 20:30:34
{'C631F5295273'},13.085000,53.325001,zone1,bottom,2024-06-21 20:40:33
{'C4D912ED63C6'},11.845000,54.817501,zone2,bottom,2024-06-21 20:40:33
{'C571D4304234'},12.260000,54.067501,zone2,top,2024-06-21 20:40:33
{'C571D4304234'},12.045000,55.027500,zone2,top,2024-06-21 20:50:33
{'C37E14567097'},12.385000,54.382500,zone3,bottom,2024-06-21 20:50:33
{'C631F5295273'},12.945000,53.924999,zone1,bottom,2024-06-21 20:50:33
{'DBC358D90370'},12.260000,55.127499,zone3,top,2024-06-21 21:00:34
{'C631F5295273'},13.010000,53.834999,zone1,bottom,2024-06-21 21:00:34
{'C571D4304234'},12.125000,55.009998,zone2,top,2024-06-21 21:00:34
{'C4D912ED63C6'},11.595000,55.700001,zone2,bottom,2024-06-21 21:10:34
{'EEC412FDCADF'},12.610000,53.842499,zone1,top,2024-06-21 21:10:35
{'C631F5295273'},12.945000,53.744999,zone1,bottom,2024-06-21 21:10:35
{'DBC358D90370'},11.750000,55.924999,zone3,top,2024-06-21 21:20:35
{'C4D912ED63C6'},11.545000,55.845001,zone2,bottom,2024-06-21 21:20:36
{'C571D4304234'},11.865000,55.297501,zone2,top,2024-06-21 21:20:36
{'C37E14567097'},12.320000,54.615002,zone3,bottom,2024-06-21 21:30:35
{'EEC412FDCADF'},12.385000,54.794998,zone1,top,2024-06-21 21:30:36
{'C631F5295273'},12.690000,54.872501,zone1,bottom,2024-06-21 21:30:36
{'C4D912ED63C6'},11.235000,57.419998,zone2,bottom,2024-06-21 21:40:36
{'DBC358D90370'},11.445000,57.517502,zone3,top,2024-06-21 21:40:36
{'EEC412FDCADF'},12.250000,55.512501,zone1,top,2024-06-21 21:40:37
{'C37E14567097'},12.000000,55.952499,zone3,bottom,2024-06-21 21:50:36
{'C4D912ED63C6'},11.025000,58.207500,zone2,bottom,2024-06-21 21:50:37
{'C571D4304234'},11.475000,57.572498,zone2,top,2024-06-21 21:50:37
{'C631F5295273'},12.210000,56.915001,zone1,bottom,2024-06-21 22:00:36
{'EEC412FDCADF'},11.940000,56.807499,zone1,top,2024-06-21 22:00:37
{'C571D4304234'},11.305000,58.145000,zone2,top,2024-06-21 22:00:38
{'C631F5295273'},12.080000,58.220001,zone1,bottom,2024-06-21 22:10:37
{'C4D912ED63C6'},10.835000,59.605000,zone2,bottom,2024-06-21 22:10:38
{'C571D4304234'},10.815000,60.282501,zone2,top,2024-06-21 22:20:38
{'C631F5295273'},11.860000,59.177502,zone1,bottom,2024-06-21 22:20:38
{'C37E14567097'},11.375000,58.677502,zone3,bottom,2024-06-21 22:20:38
{'C4D912ED63C6'},10.240000,62.310001,zone2,bottom,2024-06-21 22:30:39
{'DBC358D90370'},10.510000,62.044998,zone3,top,2024-06-21 22:30:39
{'C571D4304234'},10.580000,61.272499,zone2,top,2024-06-21 22:30:39
{'DBC358D90370'},10.235000,62.849998,zone3,top,2024-06-21 22:40:38
{'EEC412FDCADF'},11.290000,59.590000,zone1,top,2024-06-21 22:40:39
{'C631F5295273'},11.510000,59.959999,zone1,bottom,2024-06-21 22:40:39
{'DBC358D90370'},9.915000,64.092499,zone3,top,2024-06-21 22:50:39
{'C631F5295273'},11.250000,60.685001,zone1,bottom,2024-06-21 22:50:39
{'C4D912ED63C6'},9.955000,63.279999,zone2,bottom,2024-06-21 22:50:39
{'EEC412FDCADF'},10.710000,61.547501,zone1,top,2024-06-21 23:00:39
{'DBC358D90370'},9.780000,64.724998,zone3,top,2024-06-21 23:00:40
{'EEC412FDCADF'},10.615000,62.334999,zone1,top,2024-06-21 23:10:39
{'C571D4304234'},9.525000,64.974998,zone2,top,2024-06-21 23:10:40
{'C631F5295273'},10.905000,62.662498,zone1,bottom,2024-06-21 23:10:40
{'C37E14567097'},9.670000,64.820000,zone3,bottom,2024-06-21 23:20:40
{'C571D4304234'},9.225000,66.837502,zone2,top,2024-06-21 23:20:40
{'DBC358D90370'},8.735000,69.445000,zone3,top,2024-06-21 23:30:40
{'EEC412FDCADF'},10.225000,64.945000,zone1,top,2024-06-21 23:30:40
{'C4D912ED63C6'},8.830000,68.610001,zone2,bottom,2024-06-21 23:30:41
{'C571D4304234'},9.280000,67.470001,zone2,top,2024-06-21 23:40:41
{'EEC412FDCADF'},10.210000,64.495003,zone1,top,2024-06-21 23:40:42
{'C4D912ED63C6'},8.860000,68.580002,zone2,bottom,2024-06-21 23:40:42
{'C571D4304234'},9.055000,68.364998,zone2,top,2024-06-21 23:50:42
{'C631F5295273'},10.320000,66.264999,zone1,bottom,2024-06-21 23:50:42
{'EEC412FDCADF'},10.025000,65.794998,zone1,top,2024-06-21 23:50:43
{'C37E14567097'},9.190000,68.247498,zone3,bottom,2024-06-22 00:00:43
{'C571D4304234'},9.025000,68.922501,zone2,top,2024-06-22 00:00:44
{'EEC412FDCADF'},9.985000,65.949997,zone1,top,2024-06-22 00:00:44
{'C4D912ED63C6'},8.195000,71.347504,zone2,bottom,2024-06-22 00:10:43
{'C571D4304234'},8.765000,70.317497,zone2,top,2024-06-22 00:10:43
{'C631F5295273'},10.170000,67.102501,zone1,bottom,2024-06-22 00:10:44
{'C4D912ED63C6'},8.085000,72.132500,zone2,bottom,2024-06-22 00:20:43
{'EEC412FDCADF'},9.850000,66.974998,zone1,top,2024-06-22 00:20:43
{'C631F5295273'},10.095000,67.767502,zone1,bottom,2024-06-22 00:20:44
{'C571D4304234'},8.475000,71.317497,zone2,top,2024-06-22 00:30:43
{'C4D912ED63C6'},8.040000,72.377502,zone2,bottom,2024-06-22 00:30:43
{'EEC412FDCADF'},9.680000,67.230003,zone1,top,2024-06-22 00:30:44
{'C631F5295273'},10.195000,68.375000,zone1,bottom,2024-06-22 00:40:44
{'C4D912ED63C6'},8.095000,72.790001,zone2,bottom,2024-06-22 00:40:44
{'C37E14567097'},8.900000,70.347504,zone3,bottom,2024-06-22 00:40:44
{'C4D912ED63C6'},7.960000,73.105003,zone2,bottom,2024-06-22 00:50:44
{'C571D4304234'},8.740000,71.787498,zone2,top,2024-06-22 00:50:45
{'C631F5295273'},10.260000,68.775002,zone1,bottom,2024-06-22 00:50:45
{'C37E14567097'},8.960000,71.222504,zone3,bottom,2024-06-22 01:00:45
{'EEC412FDCADF'},10.170000,67.400002,zone1,top,2024-06-22 01:00:45
{'C4D912ED63C6'},8.100000,73.889999,zone2,bottom,2024-06-22 01:00:46
{'C631F5295273'},10.460000,68.522499,zone1,bottom,2024-06-22 01:10:46
{'C37E14567097'},9.235000,70.972504,zone3,bottom,2024-06-22 01:10:46
{'DBC358D90370'},8.665000,73.937500,zone3,top,2024-06-22 01:10:47
{'C631F5295273'},10.490000,68.404999,zone1,bottom,2024-06-22 01:20:46
{'C37E14567097'},9.110000,71.035004,zone3,bottom,2024-06-22 01:20:47
{'C571D4304234'},9.080000,72.029999,zone2,top,2024-06-22 01:20:47
{'C571D4304234'},9.115000,72.019997,zone2,top,2024-06-22 01:30:47
{'C631F5295273'},10.565000,68.639999,zone1,bottom,2024-06-22 01:30:47
{'EEC412FDCADF'},10.345000,67.820000,zone1,top,2024-06-22 01:30:47
{'C4D912ED63C6'},8.655000,73.815002,zone2,bottom,2024-06-22 01:40:47
{'C571D4304234'},9.115000,72.195000,zone2,top,2024-06-22 01:40:48
{'C37E14567097'},9.095000,72.177498,zone3,bottom,2024-06-22 01:40:48
{'C4D912ED63C6'},8.400000,74.084999,zone2,bottom,2024-06-22 01:50:48
{'C37E14567097'},9.100000,71.327499,zone3,bottom,2024-06-22 01:50:48
{'EEC412FDCADF'},10.260000,67.857498,zone1,top,2024-06-22 01:50:48
{'C571D4304234'},8.695000,73.135002,zone2,top,2024-06-22 02:00:49
{'DBC358D90370'},8.530000,75.172501,zone3,top,2024-06-22 02:00:50
{'C37E14567097'},9.365000,71.752502,zone3,bottom,2024-06-22 02:10:50
{'C571D4304234'},8.795000,73.570000,zone2,top,2024-06-22 02:10:51
{'C4D912ED63C6'},8.275000,75.667503,zone2,bottom,2024-06-22 02:10:51
{'C631F5295273'},10.735000,69.612503,zone1,bottom,2024-06-22 02:20:52
{'C37E14567097'},9.415000,72.512497,zone3,bottom,2024-06-22 02:20:53
{'C571D4304234'},9.445000,73.285004,zone2,top,2024-06-22 02:30:54
{'EEC412FDCADF'},10.805000,67.900002,zone1,top,2024-06-22 02:30:54
{'C631F5295273'},10.920000,68.992500,zone1,bottom,2024-06-22 02:30:54
{'EEC412FDCADF'},10.940000,67.745003,zone1,top,2024-06-22 02:40:55
{'C571D4304234'},9.665000,73.017502,zone2,top,2024-06-22 02:40:56
{'C631F5295273'},11.180000,68.517502,zone1,bottom,2024-06-22 02:40:56
{'C631F5295273'},11.470000,68.309998,zone1,bottom,2024-06-22 02:50:56
{'C4D912ED63C6'},9.900000,73.697502,zone2,bottom,2024-06-22 02:50:56
{'C571D4304234'},10.135000,72.180000,zone2,top,2024-06-22 02:50:57
{'DBC358D90370'},9.970000,73.992500,zone3,top,2024-06-22 02:50:58
{'C37E14567097'},11.065000,69.577499,zone3,bottom,2024-06-22 03:00:59
{'C571D4304234'},10.665000,70.872498,zone2,top,2024-06-22 03:00:59
{'EEC412FDCADF'},12.015000,65.695000,zone1,top,2024-06-22 03:01:00
{'C571D4304234'},11.345000,69.427498,zone2,top,2024-06-22 03:10:58
{'C4D912ED63C6'},10.890000,71.775002,zone2,bottom,2024-06-22 03:10:58
{'EEC412FDCADF'},12.725000,64.029999,zone1,top,2024-06-22 03:10:58
{'C631F5295273'},12.275000,66.135002,zone1,bottom,2024-06-22 03:10:59
{'DBC358D90370'},11.210000,70.972504,zone3,top,2024-06-22 03:10:59
{'C37E14567097'},12.570000,66.425003,zone3,bottom,2024-06-22 03:20:59
{'DBC358D90370'},11.865000,69.542503,zone3,top,2024-06-22 03:20:59
{'C631F5295273'},12.600000,65.512497,zone1,bottom,2024-06-22 03:21:00
{'DBC358D90370'},12.475000,67.599998,zone3,top,2024-06-22 03:31:00
{'EEC412FDCADF'},13.430000,62.384998,zone1,top,2024-06-22 03:31:00
{'C631F5295273'},12.885000,64.705002,zone1,bottom,2024-06-22 03:31:00
{'EEC412FDCADF'},13.850000,61.462502,zone1,top,2024-06-22 03:41:00
{'C4D912ED63C6'},13.135000,66.180000,zone2,bottom,2024-06-22 03:41:00
{'C37E14567097'},13.750000,63.279999,zone3,bottom,2024-06-22 03:41:01
{'C37E14567097'},14.580000,61.174999,zone3,bottom,2024-06-22 03:51:03
{'C571D4304234'},13.670000,63.435001,zone2,top,2024-06-22 03:51:03
{'C571D4304234'},14.150000,62.465000,zone2,top,2024-06-22 04:01:04
{'DBC358D90370'},14.265000,63.259998,zone3,top,2024-06-22 04:01:04
{'C4D912ED63C6'},14.485000,62.785000,zone2,bottom,2024-06-22 04:01:04
{'C631F5295273'},13.815000,62.802502,zone1,bottom,2024-06-22 04:01:05
{'C571D4304234'},14.830000,61.340000,zone2,top,2024-06-22 04:11:03
{'C631F5295273'},14.345000,62.235001,zone1,bottom,2024-06-22 04:11:04
{'C4D912ED63C6'},15.165000,61.537498,zone2,bottom,2024-06-22 04:11:04
{'C571D4304234'},15.540000,59.567501,zone2,top,2024-06-22 04:21:05
{'DBC358D90370'},15.765000,60.075001,zone3,top,2024-06-22 04:21:05
{'C4D912ED63C6'},15.955000,59.452499,zone2,bottom,2024-06-22 04:21:05
{'C631F5295273'},15.610000,59.099998,zone1,bottom,2024-06-22 04:31:06
{'C4D912ED63C6'},16.655001,57.817501,zone2,bottom,2024-06-22 04:31:07
{'EEC412FDCADF'},16.705000,56.357498,zone1,top,2024-06-22 04:31:07
{'DBC358D90370'},17.150000,56.610001,zone3,top,2024-06-22 04:41:06
{'EEC412FDCADF'},17.375000,54.404999,zone1,top,2024-06-22 04:41:06
{'C571D4304234'},16.875000,56.282501,zone2,top,2024-06-22 04:41:07
{'C4D912ED63C6'},18.475000,53.165001,zone2,bottom,2024-06-22 04:51:06
{'C631F5295273'},16.385000,56.552502,zone1,bottom,2024-06-22 04:51:07
{'C571D4304234'},17.625000,54.115002,zone2,top,2024-06-22 04:51:07
{'C631F5295273'},16.805000,55.750000,zone1,bottom,2024-06-22 05:01:07
{'C37E14567097'},19.510000,49.535000,zone3,bottom,2024-06-22 05:01:08
{'C37E14567097'},19.975000,48.775002,zone3,bottom,2024-06-22 05:11:07
{'C571D4304234'},18.815001,51.552502,zone2,top,2024-06-22 05:11:08
{'DBC358D90370'},19.150000,51.525002,zone3,top,2024-06-22 05:11:08
{'C631F5295273'},17.670000,53.200001,zone1,bottom,2024-06-22 05:21:08
{'EEC412FDCADF'},19.110001,50.389999,zone1,top,2024-06-22 05:21:09
{'C37E14567097'},22.275000,44.764999,zone3,bottom,2024-06-22 05:31:09
{'C571D4304234'},20.190001,48.242500,zone2,top,2024-06-22 05:31:09
{'DBC358D90370'},21.955000,45.860001,zone3,top,2024-06-22 05:41:10
{'EEC412FDCADF'},20.740000,48.160000,zone1,top,2024-06-22 05:41:10
{'C571D4304234'},21.155001,46.965000,zone2,top,2024-06-22 05:41:10
{'C571D4304234'},21.670000,45.365002,zone2,top,2024-06-22 05:51:10
{'EEC412FDCADF'},21.600000,46.689999,zone1,top,2024-06-22 05:51:11
{'DBC358D90370'},22.475000,44.430000,zone3,top,2024-06-22 05:51:11
{'C4D912ED63C6'},23.740000,41.490002,zone2,bottom,2024-06-22 06:01:10
{'EEC412FDCADF'},22.139999,43.915001,zone1,top,2024-06-22 06:01:11
{'C571D4304234'},22.360001,43.375000,zone2,top,2024-06-22 06:01:11
{'EEC412FDCADF'},22.615000,43.130001,zone1,top,2024-06-22 06:11:11
{'C4D912ED63C6'},24.045000,40.255001,zone2,bottom,2024-06-22 06:11:12
{'C631F5295273'},20.600000,46.325001,zone1,bottom,2024-06-22 06:11:12
{'C571D4304234'},23.455000,40.262501,zone2,top,2024-06-22 06:21:12
{'C37E14567097'},24.860001,37.830002,zone3,bottom,2024-06-22 06:21:12
{'EEC412FDCADF'},22.709999,42.044998,zone1,top,2024-06-22 06:21:13
{'C571D4304234'},23.725000,39.717499,zone2,top,2024-06-22 06:31:12
{'DBC358D90370'},24.475000,38.685001,zone3,top,2024-06-22 06:31:13
{'EEC412FDCADF'},23.135000,42.165001,zone1,top,2024-06-22 06:31:13
{'C4D912ED63C6'},26.440001,35.645000,zone2,bottom,2024-06-22 06:41:12
{'C37E14567097'},27.135000,34.750000,zone3,bottom,2024-06-22 06:41:12
{'DBC358D90370'},25.485001,36.794998,zone3,top,2024-06-22 06:41:13
{'C571D4304234'},24.725000,37.285000,zone2,top,2024-06-22 06:51:13
{'C631F5295273'},21.584999,42.764999,zone1,bottom,2024-06-22 06:51:13
{'C37E14567097'},27.695000,33.974998,zone3,bottom,2024-06-22 06:51:13
{'DBC358D90370'},26.209999,34.997501,zone3,top,2024-06-22 07:01:13
{'C4D912ED63C6'},27.760000,33.572498,zone2,bottom,2024-06-22 07:01:14
{'EEC412FDCADF'},24.290001,38.497501,zone1,top,2024-06-22 07:01:14
{'C4D912ED63C6'},28.600000,32.167500,zone2,bottom,2024-06-22 07:11:14
{'EEC412FDCADF'},25.334999,37.842499,zone1,top,2024-06-22 07:11:14
{'C37E14567097'},28.594999,32.009998,zone3,bottom,2024-06-22 07:11:14
{'DBC358D90370'},27.165001,33.680000,zone3,top,2024-06-22 07:11:15
{'C37E14567097'},29.280001,30.650000,zone3,bottom,2024-06-22 07:21:14
{'EEC412FDCADF'},25.365000,36.634998,zone1,top,2024-06-22 07:21:14
{'C631F5295273'},23.290001,39.275002,zone1,bottom,2024-06-22 07:21:15
{'C571D4304234'},26.719999,33.320000,zone2,top,2024-06-22 07:31:15
{'C37E14567097'},29.490000,29.497499,zone3,bottom,2024-06-22 07:31:15
{'C571D4304234'},27.250000,32.820000,zone2,top,2024-06-22 07:41:16
{'DBC358D90370'},28.295000,31.084999,zone3,top,2024-06-22 07:41:16
{'EEC412FDCADF'},25.420000,35.715000,zone1,top,2024-06-22 07:41:17
{'C631F5295273'},24.014999,36.855000,zone1,bottom,2024-06-22 07:51:16
{'C4D912ED63C6'},30.165001,28.635000,zone2,bottom,2024-06-22 07:51:17
{'DBC358D90370'},28.555000,30.389999,zone3,top,2024-06-22 07:51:17
{'EEC412FDCADF'},26.500000,33.877499,zone1,top,2024-06-22 08:01:16
{'DBC358D90370'},29.639999,29.145000,zone3,top,2024-06-22 08:01:17
{'C571D4304234'},28.584999,30.222500,zone2,top,2024-06-22 08:01:17
{'C631F5295273'},24.885000,34.237499,zone1,bottom,2024-06-22 08:11:17
{'C37E14567097'},30.875000,27.067499,zone3,bottom,2024-06-22 08:11:17
{'DBC358D90370'},29.540001,27.937500,zone3,top,2024-06-22 08:11:18
{'C631F5295273'},25.530001,33.700001,zone1,bottom,2024-06-22 08:21:18
{'C4D912ED63C6'},32.334999,25.305000,zone2,bottom,2024-06-22 08:21:18
{'EEC412FDCADF'},27.555000,32.119999,zone1,top,2024-06-22 08:21:18
{'C4D912ED63C6'},32.500000,25.610001,zone2,bottom,2024-06-22 08:31:18
{'C631F5295273'},25.565001,33.689999,zone1,bottom,2024-06-22 08:31:18
{'DBC358D90370'},32.134998,25.737499,zone3,top,2024-06-22 08:41:18
{'C571D4304234'},30.225000,27.645000,zone2,top,2024-06-22 08:41:19
{'C37E14567097'},31.889999,25.575001,zone3,bottom,2024-06-22 08:51:19
{'DBC358D90370'},31.570000,25.927500,zone3,top,2024-06-22 08:51:19
{'C4D912ED63C6'},32.595001,24.820000,zone2,bottom,2024-06-22 08:51:19
{'C37E14567097'},31.975000,25.422501,zone3,bottom,2024-06-22 09:01:19
{'C571D4304234'},30.615000,26.787500,zone2,top,2024-06-22 09:01:20
{'C4D912ED63C6'},32.955002,24.662500,zone2,bottom,2024-06-22 09:01:20
{'EEC412FDCADF'},28.850000,30.520000,zone1,top,2024-06-22 09:11:22
{'C37E14567097'},33.384998,24.450001,zone3,bottom,2024-06-22 09:11:22
{'C571D4304234'},31.295000,26.197500,zone2,top,2024-06-22 09:11:23
{'C571D4304234'},30.955000,26.145000,zone2,top,2024-06-22 09:21:21
{'EEC412FDCADF'},28.430000,31.840000,zone1,top,2024-06-22 09:21:22
{'C4D912ED63C6'},33.455002,23.777500,zone2,bottom,2024-06-22 09:31:21
{'C37E14567097'},33.375000,23.934999,zone3,bottom,2024-06-22 09:31:22
{'EEC412FDCADF'},28.885000,30.275000,zone1,top,2024-06-22 09:31:22
{'C4D912ED63C6'},33.904999,23.000000,zone2,bottom,2024-06-22 09:41:21
{'EEC412FDCADF'},29.375000,29.115000,zone1,top,2024-06-22 09:41:22
{'C571D4304234'},31.250000,25.459999,zone2,top,2024-06-22 09:41:22
{'DBC358D90370'},33.314999,23.504999,zone3,top,2024-06-22 09:41:22
{'C571D4304234'},31.955000,24.932501,zone2,top,2024-06-22 09:51:22
{'C4D912ED63C6'},34.320000,22.942499,zone2,bottom,2024-06-22 09:51:22
{'C631F5295273'},28.190001,29.617500,zone1,bottom,2024-06-22 09:51:23
{'C571D4304234'},32.125000,25.162500,zone2,top,2024-06-22 10:01:23
{'C37E14567097'},34.485001,22.897499,zone3,bottom,2024-06-22 10:01:23
{'DBC358D90370'},33.740002,23.280001,zone3,top,2024-06-22 10:01:23
{'DBC358D90370'},33.430000,23.170000,zone3,top,2024-06-22 10:11:23
{'C4D912ED63C6'},34.055000,22.629999,zone2,bottom,2024-06-22 10:11:23
{'C631F5295273'},28.275000,29.905001,zone1,bottom,2024-06-22 10:11:23
{'C571D4304234'},32.139999,24.915001,zone2,top,2024-06-22 10:11:23
{'C37E14567097'},32.150002,23.735001,zone3,bottom,2024-06-22 10:21:23
{'C631F5295273'},27.365000,29.910000,zone1,bottom,2024-06-22 10:21:24
{'DBC358D90370'},31.955000,23.802500,zone3,top,2024-06-22 10:21:24
{'C631F5295273'},26.985001,30.722500,zone1,bottom,2024-06-22 10:31:24
{'C4D912ED63C6'},33.445000,22.950001,zone2,bottom,2024-06-22 10:31:25
{'C571D4304234'},31.264999,25.490000,zone2,top,2024-06-22 10:31:25
{'C631F5295273'},27.420000,30.037500,zone1,bottom,2024-06-22 10:41:25
{'C37E14567097'},32.240002,24.010000,zone3,bottom,2024-06-22 10:41:25
{'C4D912ED63C6'},33.945000,22.855000,zone2,bottom,2024-06-22 10:41:28
{'EEC412FDCADF'},28.600000,29.732500,zone1,top,2024-06-22 10:41:29
{'DBC358D90370'},32.290001,23.962500,zone3,top,2024-06-22 10:41:29
{'EEC412FDCADF'},29.320000,28.995001,zone1,top,2024-06-22 10:51:26
{'C571D4304234'},32.680000,24.250000,zone2,top,2024-06-22 10:51:26
{'C4D912ED63C6'},34.470001,22.377501,zone2,bottom,2024-06-22 10:51:27
{'C631F5295273'},28.065001,29.542500,zone1,bottom,2024-06-22 10:51:27
{'C37E14567097'},32.634998,23.502501,zone3,bottom,2024-06-22 10:51:27
{'DBC358D90370'},32.314999,23.540001,zone3,top,2024-06-22 10:51:28
{'C571D4304234'},31.420000,25.237499,zone2,top,2024-06-22 11:01:26
{'EEC412FDCADF'},28.740000,28.770000,zone1,top,2024-06-22 11:01:26
{'DBC358D90370'},30.945000,24.667500,zone3,top,2024-06-22 11:01:27
{'C37E14567097'},31.915001,24.490000,zone3,bottom,2024-06-22 11:01:27
{'DBC358D90370'},32.985001,23.700001,zone3,top,2024-06-22 11:11:27
{'C571D4304234'},31.959999,24.882500,zone2,top,2024-06-22 11:11:27
{'C37E14567097'},34.029999,23.240000,zone3,bottom,2024-06-22 11:11:27
{'C571D4304234'},33.014999,24.287500,zone2,top,2024-06-22 11:21:27
{'EEC412FDCADF'},29.930000,28.385000,zone1,top,2024-06-22 11:21:28
{'C4D912ED63C6'},35.735001,21.477501,zone2,bottom,2024-06-22 11:21:28
{'C571D4304234'},33.514999,23.977501,zone2,top,2024-06-22 11:31:28
{'EEC412FDCADF'},29.235001,29.257500,zone1,top,2024-06-22 11:31:28
{'EEC412FDCADF'},29.290001,28.840000,zone1,top,2024-06-22 11:41:28
{'C631F5295273'},28.594999,29.084999,zone1,bottom,2024-06-22 11:41:29
{'DBC358D90370'},34.000000,22.445000,zone3,top,2024-06-22 11:41:29
{'C37E14567097'},33.889999,22.820000,zone3,bottom,2024-06-22 11:51:29
{'C571D4304234'},33.570000,23.982500,zone2,top,2024-06-22 11:51:29
{'EEC412FDCADF'},29.510000,28.980000,zone1,top,2024-06-22 11:51:29
{'C631F5295273'},28.805000,29.547501,zone1,bottom,2024-06-22 12:01:29
{'EEC412FDCADF'},29.469999,28.790001,zone1,top,2024-06-22 12:01:29
{'DBC358D90370'},34.314999,22.277500,zone3,top,2024-06-22 12:01:30
{'EEC412FDCADF'},30.885000,28.959999,zone1,top,2024-06-22 12:11:30
{'DBC358D90370'},35.349998,22.355000,zone3,top,2024-06-22 12:11:30
{'C37E14567097'},31.865000,24.542500,zone3,bottom,2024-06-22 12:21:30
{'C4D912ED63C6'},34.474998,22.270000,zone2,bottom,2024-06-22 12:21:30
{'C631F5295273'},28.094999,30.254999,zone1,bottom,2024-06-22 12:21:31
{'C37E14567097'},29.500000,26.410000,zone3,bottom,2024-06-22 12:31:30
{'C571D4304234'},32.009998,25.100000,zone2,top,2024-06-22 12:31:30
{'C4D912ED63C6'},32.945000,23.317499,zone2,bottom,2024-06-22 12:31:30
{'C37E14567097'},29.514999,26.977501,zone3,bottom,2024-06-22 12:41:30
{'DBC358D90370'},31.940001,24.657499,zone3,top,2024-06-22 12:41:31
{'C571D4304234'},32.384998,25.222500,zone2,top,2024-06-22 12:41:31
{'C4D912ED63C6'},32.764999,23.802500,zone2,bottom,2024-06-22 12:51:31
{'C631F5295273'},26.860001,32.347500,zone1,bottom,2024-06-22 12:51:31
{'C571D4304234'},32.139999,25.389999,zone2,top,2024-06-22 12:51:32
{'DBC358D90370'},30.420000,25.639999,zone3,top,2024-06-22 13:01:31
{'C631F5295273'},25.695000,33.387501,zone1,bottom,2024-06-22 13:01:32
{'EEC412FDCADF'},26.344999,32.852501,zone1,top,2024-06-22 13:01:32
{'C631F5295273'},26.975000,31.905001,zone1,bottom,2024-06-22 13:11:32
{'C37E14567097'},29.125000,27.434999,zone3,bottom,2024-06-22 13:11:32
{'DBC358D90370'},31.400000,25.155001,zone3,top,2024-06-22 13:11:33
{'DBC358D90370'},31.030001,24.902500,zone3,top,2024-06-22 13:21:33
{'C37E14567097'},29.670000,26.677500,zone3,bottom,2024-06-22 13:21:33
{'EEC412FDCADF'},26.625000,31.877501,zone1,top,2024-06-22 13:21:34
{'EEC412FDCADF'},28.400000,31.334999,zone1,top,2024-06-22 13:31:34
{'C571D4304234'},31.915001,25.820000,zone2,top,2024-06-22 13:31:34
{'C4D912ED63C6'},32.529999,24.217501,zone2,bottom,2024-06-22 13:31:34
{'EEC412FDCADF'},29.385000,30.965000,zone1,top,2024-06-22 13:41:34
